"TERYT4" "wynik" "Plec" "Age_Group"
1004 6.49417478200079 "K" "<45-54>"
1004 7.91280289908949 "K" "<55-64>"
1005 1.42314637134314 "M" "<65-74>"
1005 4.71952555840176 "K" "<75-84>"
1005 3.7611378398483 "K" "<0-44>"
1005 7.32609577400325 "K" "<65-74>"
1005 7.6698899724471 "K" "<45-54>"
1005 11.0925052253076 "K" "<55-64>"
1006 0.745050722418369 "M" "<75-84>"
1006 2.90097861425275 "K" "<0-44>"
1006 3.53892772984317 "K" "<75-84>"
1006 5.64137709034262 "K" "<65-74>"
1006 8.72587488337629 "K" "<55-64>"
1006 6.68298500021043 "K" "<45-54>"
1007 1.18408002269645 "K" "85+"
1007 1.04913998582148 "M" "<65-74>"
1007 1.34338398668326 "M" "<55-64>"
1007 3.67608369164661 "K" "<0-44>"
1007 3.88726907948303 "K" "<75-84>"
1007 7.83243410885636 "K" "<45-54>"
1007 5.91270212562181 "K" "<65-74>"
1007 8.11695470898225 "K" "<55-64>"
1008 1.24529391552524 "M" "<45-54>"
1008 5.50867630681795 "K" "<0-44>"
1008 8.14483462878575 "K" "<75-84>"
1008 11.6391898638566 "K" "<45-54>"
1008 13.5477062472826 "K" "<65-74>"
1008 20.5824201016803 "K" "<55-64>"
1009 1.27163231898909 "M" "<75-84>"
1009 3.81267942454139 "K" "<65-74>"
1009 1.05716823631991 "M" "<55-64>"
1009 2.32622351537262 "K" "<0-44>"
1009 1.84008380669018 "K" "85+"
1009 4.07170098737539 "K" "<45-54>"
1009 3.95384390573615 "K" "<75-84>"
1009 5.92486438662875 "K" "<55-64>"
1010 1.8196311318094 "K" "85+"
1010 3.26821362144424 "K" "<75-84>"
1010 1.92174910982465 "M" "<55-64>"
1010 3.66666843303989 "K" "<0-44>"
1010 7.99045597267406 "K" "<65-74>"
1010 7.9123023952318 "K" "<45-54>"
1010 13.5076210895206 "K" "<55-64>"
1011 2.5328938950794 "K" "<75-84>"
1011 2.42464060304453 "K" "<0-44>"
1011 4.5927456762765 "K" "<45-54>"
1011 6.53974883516783 "K" "<55-64>"
1011 3.79066366193276 "K" "<65-74>"
1012 1.90848473115938 "M" "<65-74>"
1012 2.50436814571726 "K" "85+"
1012 0.995038325359827 "M" "<45-54>"
1012 1.36212782635773 "M" "<0-44>"
1012 7.56134279728548 "K" "<75-84>"
1012 6.50734501593736 "K" "<0-44>"
1012 12.2296834971653 "K" "<45-54>"
1012 11.2119835586754 "K" "<65-74>"
1012 16.1806002492932 "K" "<55-64>"
1013 0.92147245393651 "K" "85+"
1013 2.1650662424849 "K" "<0-44>"
1013 8.70007791701278 "K" "<55-64>"
1013 5.50269052973383 "K" "<65-74>"
1013 5.24309871465737 "K" "<45-54>"
1014 1.03864874431647 "M" "85+"
1014 0.515766392675672 "M" "<75-84>"
1014 1.09159866655667 "M" "<45-54>"
1014 2.36523863330915 "K" "85+"
1014 6.1634748628053 "K" "<75-84>"
1014 7.00622327896138 "K" "<0-44>"
1014 12.6307159842328 "K" "<65-74>"
1014 17.5359360600295 "K" "<55-64>"
1014 14.6963654471098 "K" "<45-54>"
1015 1.26489010417423 "K" "85+"
1015 0.82091718415295 "M" "<75-84>"
1015 1.90118524254186 "K" "<0-44>"
1015 2.00972724626193 "K" "<75-84>"
1015 2.67447020852994 "K" "<65-74>"
1015 3.5844296191875 "K" "<45-54>"
1015 4.69666606256681 "K" "<55-64>"
1016 1.54630380501649 "K" "85+"
1016 1.55439423634861 "M" "<65-74>"
1016 1.38489771236892 "M" "<55-64>"
1016 5.6382436950927 "K" "<0-44>"
1016 9.64632366926378 "K" "<75-84>"
1016 12.1663063307019 "K" "<45-54>"
1016 18.3243925937236 "K" "<55-64>"
1016 13.2971497407292 "K" "<65-74>"
1017 1.64354075431828 "K" "85+"
1017 1.11886738437435 "M" "<65-74>"
1017 1.14195080785212 "M" "<55-64>"
1017 3.79079832188626 "K" "<0-44>"
1017 5.06332173392095 "K" "<75-84>"
1017 6.77595073653205 "K" "<65-74>"
1017 8.77482744866421 "K" "<45-54>"
1017 11.2436604580057 "K" "<55-64>"
1019 3.39209437508745 "K" "<0-44>"
1019 7.43625524546947 "K" "<45-54>"
1019 4.26906506432575 "K" "<75-84>"
1019 5.52079966413107 "K" "<65-74>"
1019 11.4079709944703 "K" "<55-64>"
1018 5.66045080962907 "K" "<55-64>"
1018 2.08491894003524 "K" "<0-44>"
1018 3.04653954246576 "K" "<65-74>"
1018 3.56076621985028 "K" "<45-54>"
1020 1.18631655021931 "M" "<45-54>"
1020 1.75342730486892 "M" "<55-64>"
1020 2.57489355731512 "K" "85+"
1020 1.59791326044481 "M" "<65-74>"
1020 12.6027313171184 "K" "<75-84>"
1020 8.1835970464554 "K" "<0-44>"
1020 16.5872224208165 "K" "<45-54>"
1020 17.1935712988137 "K" "<65-74>"
1020 33.3367847832121 "K" "<55-64>"
1021 1.53697744201646 "K" "<0-44>"
1021 4.24027074626016 "K" "<55-64>"
1021 3.07825037397217 "K" "<45-54>"
1021 3.03371386365908 "K" "<65-74>"
1061 3.66602004090246 "M" "85+"
1061 1.90876085368816 "M" "<45-54>"
1061 6.3765085294689 "M" "<75-84>"
1061 4.86633760320325 "M" "<65-74>"
1061 3.66066795968762 "M" "<55-64>"
1061 23.0061864749714 "K" "85+"
1061 41.4719985343092 "K" "<0-44>"
1061 80.1683204263601 "K" "<75-84>"
1061 85.5281856465852 "K" "<45-54>"
1061 112.805489538886 "K" "<65-74>"
1061 173.783542425642 "K" "<55-64>"
811 2.19298957033235 "M" "<55-64>"
811 4.45735879362728 "K" "<75-84>"
811 5.45515627460711 "K" "<0-44>"
811 9.2983454962636 "K" "<65-74>"
811 13.1971698448204 "K" "<55-64>"
811 10.6898506651765 "K" "<45-54>"
812 1.7890190537544 "K" "<0-44>"
812 1.66295478202302 "K" "<75-84>"
812 4.78804934998615 "K" "<45-54>"
812 3.05183495482439 "K" "<65-74>"
812 4.30962943624287 "K" "<55-64>"
862 1.57994399423978 "M" "<65-74>"
862 1.81586985667792 "K" "85+"
862 1.37691822739032 "M" "<55-64>"
862 6.91911833511107 "K" "<0-44>"
862 7.20168823539338 "K" "<75-84>"
862 14.3790063820594 "K" "<65-74>"
862 13.2401462878201 "K" "<45-54>"
862 20.9476339706005 "K" "<55-64>"
861 0.887804179604255 "M" "<45-54>"
861 1.76519918248078 "K" "85+"
861 1.12047421086727 "M" "<55-64>"
861 4.1624283375879 "K" "<0-44>"
861 8.98313712367631 "K" "<75-84>"
861 13.7882868817379 "K" "<65-74>"
861 12.9579663339077 "K" "<45-54>"
861 27.8153819925132 "K" "<55-64>"
801 7.00668242498083 "K" "<45-54>"
801 3.35343806569202 "K" "<75-84>"
801 3.79787864024483 "K" "<0-44>"
801 6.11209441864418 "K" "<65-74>"
801 10.4621713023469 "K" "<55-64>"
802 1.09116106933471 "M" "<55-64>"
802 1.065100143209 "M" "<45-54>"
802 3.14078816577231 "K" "<0-44>"
802 3.57894450452666 "K" "<75-84>"
802 4.17132919044248 "K" "<65-74>"
802 6.42317600084846 "K" "<45-54>"
802 10.5564256611646 "K" "<55-64>"
803 0.755791167988793 "M" "<65-74>"
803 1.27359652951697 "K" "85+"
803 2.36977887384659 "K" "<0-44>"
803 3.49931246264871 "K" "<75-84>"
803 4.12048491280304 "K" "<65-74>"
803 6.49291120375575 "K" "<45-54>"
803 9.20918127277314 "K" "<55-64>"
804 1.5495678778295 "K" "85+"
804 4.39247266693719 "K" "<75-84>"
804 4.98139178321448 "K" "<0-44>"
804 7.35244290425242 "K" "<45-54>"
804 6.18731933206314 "K" "<65-74>"
804 13.7957867465514 "K" "<55-64>"
805 2.420291468927 "K" "<75-84>"
805 2.60375729810132 "K" "<0-44>"
805 4.83912208830374 "K" "<65-74>"
805 7.36527316085399 "K" "<55-64>"
805 4.96107910587349 "K" "<45-54>"
806 1.15418065688932 "K" "85+"
806 1.00836080789433 "M" "<55-64>"
806 1.98367949708004 "K" "<75-84>"
806 3.87202154712888 "K" "<65-74>"
806 5.04426102566689 "K" "<45-54>"
806 8.18791914522152 "K" "<55-64>"
806 2.8412785348888 "K" "<0-44>"
807 2.31382444859652 "K" "<75-84>"
807 2.878032357983 "K" "<65-74>"
807 1.78643305224124 "K" "<0-44>"
807 5.34418664279631 "K" "<55-64>"
807 3.6865297998757 "K" "<45-54>"
808 0.97877861218151 "K" "85+"
808 2.94759792434934 "K" "<75-84>"
808 3.43653435843305 "K" "<65-74>"
808 6.05935948146923 "K" "<45-54>"
808 2.95316854751868 "K" "<0-44>"
808 9.09365344002542 "K" "<55-64>"
810 2.11039763582164 "K" "85+"
810 4.11126103689967 "K" "<0-44>"
810 6.74222969601124 "K" "<75-84>"
810 6.47992346082124 "K" "<65-74>"
810 14.0509413811397 "K" "<55-64>"
810 10.9082130508158 "K" "<45-54>"
1802 1.29476700774013 "K" "85+"
1802 0.682871220617866 "M" "<45-54>"
1802 4.90279018719862 "K" "<65-74>"
1802 4.07213646000318 "K" "<75-84>"
1802 2.939708771677 "K" "<0-44>"
1802 7.56129969628516 "K" "<55-64>"
1802 6.03005054077087 "K" "<45-54>"
1801 2.09999519018003 "K" "<45-54>"
1801 1.07763194322622 "K" "<0-44>"
1801 1.56677075681391 "K" "<65-74>"
1801 2.83504347063899 "K" "<55-64>"
1803 1.04525484670606 "M" "<55-64>"
1803 2.04061776798259 "K" "85+"
1803 1.74463879786244 "M" "<65-74>"
1803 7.07848856442346 "K" "<75-84>"
1803 7.87816030845525 "K" "<0-44>"
1803 13.6717702242755 "K" "<45-54>"
1803 16.0222190148665 "K" "<55-64>"
1803 9.99363659472563 "K" "<65-74>"
1804 2.51391528905638 "K" "85+"
1804 1.36328834025394 "M" "<65-74>"
1804 1.65761192759088 "M" "<55-64>"
1804 6.24617816845266 "K" "<0-44>"
1804 5.25577548367304 "K" "<75-84>"
1804 10.3780397366361 "K" "<45-54>"
1804 11.836399768603 "K" "<65-74>"
1804 15.642447359064 "K" "<55-64>"
1806 1.01402388083572 "K" "85+"
1806 3.06045862359961 "K" "<75-84>"
1806 4.61523512485527 "K" "<65-74>"
1806 5.22490913434206 "K" "<45-54>"
1806 3.2552060195823 "K" "<0-44>"
1806 6.1247540337116 "K" "<55-64>"
1805 1.23974264785673 "M" "<45-54>"
1805 2.01836480773563 "K" "85+"
1805 4.93218606975987 "K" "<0-44>"
1805 7.14471492324515 "K" "<75-84>"
1805 9.37038668325045 "K" "<65-74>"
1805 11.6861219855035 "K" "<45-54>"
1805 14.3703638304839 "K" "<55-64>"
1807 1.88278616979789 "M" "<75-84>"
1807 2.68057671542972 "K" "85+"
1807 7.0604714430408 "K" "<65-74>"
1807 4.81351186321818 "K" "<75-84>"
1807 5.90269208142458 "K" "<0-44>"
1807 13.7916992043136 "K" "<55-64>"
1807 10.9065319805326 "K" "<45-54>"
1808 1.17437915880705 "M" "<65-74>"
1808 4.04811750629173 "K" "<75-84>"
1808 3.08362675082564 "K" "<0-44>"
1808 4.98512412876692 "K" "<65-74>"
1808 8.57589534542075 "K" "<55-64>"
1808 6.62580793794799 "K" "<45-54>"
1809 1.02738291423062 "K" "85+"
1809 3.28410293690431 "K" "<0-44>"
1809 4.03546467397065 "K" "<65-74>"
1809 6.41398759957135 "K" "<55-64>"
1809 5.92312043039901 "K" "<45-54>"
1810 1.75543699033648 "K" "85+"
1810 1.19808057731464 "M" "<55-64>"
1810 0.954020282556469 "M" "<75-84>"
1810 3.5262085905874 "K" "<0-44>"
1810 4.55146343633138 "K" "<75-84>"
1810 8.16790559302494 "K" "<55-64>"
1810 6.50216988016547 "K" "<65-74>"
1810 6.83332887937104 "K" "<45-54>"
1811 1.92168140530648 "K" "85+"
1811 1.08654501385524 "M" "<55-64>"
1811 7.23411247130403 "K" "<0-44>"
1811 13.0019331893842 "K" "<65-74>"
1811 7.47545342900049 "K" "<75-84>"
1811 11.5600077161471 "K" "<45-54>"
1811 20.1234524573688 "K" "<55-64>"
1411 1.09355635465616 "K" "85+"
1411 2.33735385261414 "K" "<0-44>"
1411 3.54807176358038 "K" "<65-74>"
1411 3.53522850483729 "K" "<75-84>"
1411 6.52103398703332 "K" "<55-64>"
1411 4.78442732753439 "K" "<45-54>"
1601 1.43360693086779 "K" "85+"
1601 4.79009592166939 "K" "<0-44>"
1601 5.71115742524123 "K" "<75-84>"
1601 8.40881727451628 "K" "<45-54>"
1601 13.933887094692 "K" "<55-64>"
1601 9.49110866184011 "K" "<65-74>"
3001 1.83406327315654 "K" "<0-44>"
3001 4.46435293275818 "K" "<45-54>"
3001 2.82443697987972 "K" "<75-84>"
3001 3.88379771697706 "K" "<65-74>"
3001 8.4402185797539 "K" "<55-64>"
3018 3.49289050100416 "K" "<0-44>"
3018 2.31583430482685 "K" "<75-84>"
3018 3.68592402656617 "K" "<65-74>"
3018 6.23089095520702 "K" "<45-54>"
3018 8.11718659335197 "K" "<55-64>"
1463 1.31872523744142 "M" "85+"
1463 1.6523137721051 "M" "<75-84>"
1463 2.36066699506072 "M" "<55-64>"
1463 3.32069425107922 "K" "85+"
1463 12.3123063371698 "K" "<0-44>"
1463 16.9452542204593 "K" "<75-84>"
1463 25.3934699734944 "K" "<45-54>"
1463 27.0398434818753 "K" "<65-74>"
1463 43.382803267688 "K" "<55-64>"
1438 1.53987561962457 "K" "85+"
1438 0.597448983796143 "M" "<45-54>"
1438 5.79725756167815 "K" "<65-74>"
1438 4.98117043040884 "K" "<75-84>"
1438 7.54347807745132 "K" "<45-54>"
1438 11.5334491590704 "K" "<55-64>"
1461 4.03346891041095 "K" "<65-74>"
1461 0.57261761564142 "M" "<45-54>"
1461 2.45871289510639 "K" "<0-44>"
1461 2.49676412998673 "K" "<75-84>"
1461 7.32403940658761 "K" "<55-64>"
1461 6.36690789899499 "K" "<45-54>"
1465 8.56238974770108 "M" "85+"
1465 3.98054582553922 "M" "<45-54>"
1465 9.91936172131939 "M" "<75-84>"
1465 11.5735570845211 "M" "<65-74>"
1465 7.76919917765589 "M" "<55-64>"
1465 48.8664788729584 "K" "85+"
1465 109.461595747373 "K" "<0-44>"
1465 181.356956412849 "K" "<45-54>"
1465 184.709796971852 "K" "<75-84>"
1465 264.321095529244 "K" "<65-74>"
1465 356.507027131913 "K" "<55-64>"
3015 1.12277047140103 "M" "<45-54>"
3015 1.39828399390467 "K" "85+"
3015 2.51258349382265 "K" "<75-84>"
3015 4.21676321680857 "K" "<0-44>"
3015 5.89024316089209 "K" "<65-74>"
3015 8.3843309834994 "K" "<45-54>"
3015 12.0165510181171 "K" "<55-64>"
3016 1.10513447946759 "K" "85+"
3016 3.00828183666326 "K" "<0-44>"
3016 2.85570853584574 "K" "<75-84>"
3016 9.41959286301902 "K" "<55-64>"
3016 3.98876929417921 "K" "<65-74>"
3016 5.89469768861189 "K" "<45-54>"
1607 2.10514946239952 "K" "85+"
1607 11.1521204574571 "K" "<75-84>"
1607 7.1334783333078 "K" "<0-44>"
1607 13.8531060179013 "K" "<65-74>"
1607 14.5512855527772 "K" "<45-54>"
1607 26.55310830189 "K" "<55-64>"
1608 3.12007516552964 "K" "<0-44>"
1608 4.05313935459563 "K" "<75-84>"
1608 7.08669457704824 "K" "<45-54>"
1608 8.77531156024001 "K" "<55-64>"
1608 6.00249877996499 "K" "<65-74>"
3013 1.22697536966374 "K" "85+"
3013 0.785995360967917 "M" "<75-84>"
3013 3.08215585711233 "K" "<65-74>"
3013 2.07477106250085 "K" "<75-84>"
3013 2.85921103945675 "K" "<0-44>"
3013 6.60324582017281 "K" "<45-54>"
3013 7.37198790117382 "K" "<55-64>"
3014 2.15235735577538 "K" "<75-84>"
3014 2.63206314697222 "K" "<65-74>"
3014 3.93536285726746 "K" "<45-54>"
3014 2.03863581570677 "K" "<0-44>"
3014 6.83182877144216 "K" "<55-64>"
1611 3.30196973771804 "K" "<0-44>"
1611 5.07244054312585 "K" "<75-84>"
1611 9.11644268170954 "K" "<45-54>"
1611 6.79856748611507 "K" "<65-74>"
1611 10.5092015076842 "K" "<55-64>"
1661 1.12188014348657 "M" "<75-84>"
1661 5.16697306143191 "K" "<0-44>"
1661 2.01338072302028 "K" "85+"
1661 14.1435340017057 "K" "<45-54>"
1661 9.06378288120997 "K" "<75-84>"
1661 15.4029462822978 "K" "<65-74>"
1661 25.2226319977257 "K" "<55-64>"
1602 2.51372666182908 "K" "<0-44>"
1602 4.59450751411056 "K" "<65-74>"
1602 5.47972852660874 "K" "<45-54>"
1602 4.08614461529087 "K" "<75-84>"
1602 8.8987428307176 "K" "<55-64>"
1605 0.780322746009466 "K" "85+"
1605 1.6328084313613 "M" "<65-74>"
1605 3.14119863318378 "K" "<75-84>"
1605 6.10218236364095 "K" "<65-74>"
1605 7.58169025010254 "K" "<45-54>"
1605 9.71015220844817 "K" "<55-64>"
3019 1.98103415883712 "K" "85+"
3019 6.34352179197002 "K" "<75-84>"
3019 8.48742238664039 "K" "<0-44>"
3019 12.0577745524336 "K" "<65-74>"
3019 14.5645567042123 "K" "<45-54>"
3019 21.1051901098796 "K" "<55-64>"
1464 1.11347066095813 "K" "85+"
1464 1.02376799745549 "M" "<65-74>"
1464 0.814304714315798 "M" "<55-64>"
1464 3.22326728394746 "K" "<75-84>"
1464 4.91412346817415 "K" "<0-44>"
1464 10.1956566330788 "K" "<45-54>"
1464 7.45917120528459 "K" "<65-74>"
1464 13.4934102763798 "K" "<55-64>"
1606 2.14965648417404 "K" "<0-44>"
1606 2.67484793032025 "K" "<75-84>"
1606 3.73851146237455 "K" "<45-54>"
1606 3.52115311880515 "K" "<65-74>"
1606 6.25762766147663 "K" "<55-64>"
3002 1.56581137184485 "K" "85+"
3002 3.36440331801608 "K" "<75-84>"
3002 6.96249977169029 "K" "<45-54>"
3002 4.81111641082729 "K" "<0-44>"
3002 7.41183250007989 "K" "<65-74>"
3002 11.9218966712187 "K" "<55-64>"
3017 1.09635145233405 "M" "85+"
3017 2.97130521298902 "K" "85+"
3017 7.82592868924057 "K" "<0-44>"
3017 14.7289212385958 "K" "<65-74>"
3017 7.55096846068155 "K" "<75-84>"
3017 17.3142135967454 "K" "<45-54>"
3017 25.9816319453593 "K" "<55-64>"
1609 11.821034010056 "K" "<65-74>"
1609 7.51322448357247 "K" "<0-44>"
1609 7.95108653381037 "K" "<75-84>"
1609 17.9511695956992 "K" "<45-54>"
1609 16.9748761017739 "K" "<55-64>"
1610 4.10834430504553 "K" "<75-84>"
1610 1.16486794566372 "M" "<55-64>"
1610 6.11668830052092 "K" "<65-74>"
1610 4.3482741241721 "K" "<45-54>"
1610 3.69736061999289 "K" "<0-44>"
1610 6.87363174628419 "K" "<55-64>"
1603 1.15746737006531 "K" "85+"
1603 4.65733357269125 "K" "<0-44>"
1603 6.85791213009176 "K" "<75-84>"
1603 11.5712200730973 "K" "<45-54>"
1603 11.5511503505236 "K" "<65-74>"
1603 16.6196844560757 "K" "<55-64>"
1604 0.94684327560908 "M" "<75-84>"
1604 1.24406774674986 "M" "<65-74>"
1604 3.834364741468 "K" "<75-84>"
1604 8.18934683639727 "K" "<65-74>"
1604 7.47382586227963 "K" "<45-54>"
1604 11.6120031752861 "K" "<55-64>"
1462 1.78830410070884 "K" "85+"
1462 1.3438990945715 "M" "<65-74>"
1462 1.5644659199102 "M" "<55-64>"
1462 7.14942337734718 "K" "<75-84>"
1462 6.4292245469116 "K" "<0-44>"
1462 13.0832312530027 "K" "<45-54>"
1462 14.3556714886957 "K" "<65-74>"
1462 29.2210188858338 "K" "<55-64>"
2009 0.85661610567707 "K" "85+"
2009 2.27113298963676 "K" "<65-74>"
2009 1.94352791086511 "K" "<55-64>"
2009 2.54370592523944 "K" "<45-54>"
3031 1.25119745020051 "M" "<55-64>"
3031 4.67381226488746 "K" "<65-74>"
3031 2.82091236760482 "K" "<75-84>"
3031 6.63362348223221 "K" "<45-54>"
3031 3.36953610710609 "K" "<0-44>"
3031 8.06147002131008 "K" "<55-64>"
3012 1.34070855356958 "K" "85+"
3012 5.17779638755243 "K" "<65-74>"
3012 1.22507238705759 "M" "<55-64>"
3012 4.73182391073405 "K" "<0-44>"
3012 3.88076363566587 "K" "<75-84>"
3012 11.2483912423305 "K" "<55-64>"
3012 9.82586413201253 "K" "<45-54>"
2013 0.993096613458165 "M" "<65-74>"
2013 3.38686946997925 "K" "<75-84>"
2013 8.05040795031614 "K" "<55-64>"
2013 6.4926274720156 "K" "<65-74>"
2013 5.75437144848209 "K" "<45-54>"
2013 3.16866303928421 "K" "<0-44>"
2601 2.13045628606987 "K" "85+"
2601 1.10580181297927 "M" "<65-74>"
2601 7.05620810538773 "K" "<65-74>"
2601 3.94888086902541 "K" "<0-44>"
2601 5.56962124385193 "K" "<75-84>"
2601 7.10531814684911 "K" "<45-54>"
2601 9.802592466474 "K" "<55-64>"
3020 3.4939135757868 "K" "<75-84>"
3020 0.799631195640345 "M" "<45-54>"
3020 5.26564616415104 "K" "<45-54>"
3020 3.66107348203498 "K" "<0-44>"
3020 5.7311681356358 "K" "<65-74>"
3020 7.76605262004487 "K" "<55-64>"
3025 0.76073636497563 "M" "<65-74>"
3025 2.76551874830914 "K" "<75-84>"
3025 3.06650650673708 "K" "<0-44>"
3025 5.67354017869337 "K" "<45-54>"
3025 5.3760204657364 "K" "<65-74>"
3025 8.92337614155976 "K" "<55-64>"
3026 0.771266201761326 "K" "85+"
3026 2.37731327884558 "K" "<75-84>"
3026 7.98941567870352 "K" "<55-64>"
3026 4.35599391005173 "K" "<65-74>"
3026 3.24026758550257 "K" "<0-44>"
3026 6.77540286671103 "K" "<45-54>"
3061 0.703590903344644 "M" "<45-54>"
3061 3.47573000407378 "K" "<0-44>"
3061 1.9805955112954 "K" "85+"
3061 9.17212662054054 "K" "<75-84>"
3061 13.7075276848515 "K" "<65-74>"
3061 10.803015553187 "K" "<45-54>"
3061 23.7768510317127 "K" "<55-64>"
3062 8.30078356951375 "K" "<45-54>"
3062 3.92482308119535 "K" "<0-44>"
3062 4.25042500755971 "K" "<75-84>"
3062 8.78810100441198 "K" "<65-74>"
3062 13.3761586921371 "K" "<55-64>"
2602 1.34890581631705 "K" "85+"
2602 1.80878775506232 "M" "<55-64>"
2602 1.47508599818677 "M" "<65-74>"
2602 4.23796785196277 "K" "<0-44>"
2602 5.56607241416478 "K" "<75-84>"
2602 7.24391109296763 "K" "<45-54>"
2602 6.73895559639658 "K" "<65-74>"
2602 10.6415724878293 "K" "<55-64>"
3004 1.05659421707896 "M" "<65-74>"
3004 3.48993162248215 "K" "<0-44>"
3004 4.49737884681377 "K" "<65-74>"
3004 3.85753907827429 "K" "<75-84>"
3004 7.71323172525893 "K" "<45-54>"
3004 12.0008964492843 "K" "<55-64>"
2007 2.51738311947672 "K" "<75-84>"
2007 1.6227504717253 "K" "85+"
2007 1.10389546264936 "M" "<75-84>"
2007 3.06256879981025 "K" "<65-74>"
2007 2.73635318899069 "K" "<0-44>"
2007 5.35498106038607 "K" "<55-64>"
2007 4.62210448044251 "K" "<45-54>"
3063 2.56028498268797 "K" "<75-84>"
3063 0.916494208684626 "K" "85+"
3063 3.53774818357814 "K" "<0-44>"
3063 6.54524651749313 "K" "<65-74>"
3063 6.37084249731407 "K" "<45-54>"
3063 12.7054444776488 "K" "<55-64>"
3008 2.70387618865864 "K" "<75-84>"
3008 3.65882581724506 "K" "<65-74>"
3008 7.83135650113868 "K" "<55-64>"
3008 6.73794210053697 "K" "<45-54>"
3009 4.18100994173909 "K" "<0-44>"
3009 1.43389202748484 "K" "85+"
3009 3.91846488856472 "K" "<75-84>"
3009 6.22294209600578 "K" "<65-74>"
3009 9.50469853412741 "K" "<45-54>"
3009 10.5620986930206 "K" "<55-64>"
2001 0.987223655937667 "K" "85+"
2001 1.31455336744702 "M" "<75-84>"
2001 0.856612137095696 "M" "<65-74>"
2001 4.32253860023642 "K" "<45-54>"
2001 5.69492467819387 "K" "<65-74>"
2001 6.29791259034542 "K" "<55-64>"
2001 3.96510130870536 "K" "<0-44>"
2001 3.9293275417535 "K" "<75-84>"
2002 2.27707771574443 "M" "<55-64>"
2002 3.35895327417721 "K" "85+"
2002 5.57827575848071 "K" "<0-44>"
2002 7.41638361862454 "K" "<75-84>"
2002 10.4106569897631 "K" "<65-74>"
2002 12.0619937036938 "K" "<45-54>"
2002 19.603705952761 "K" "<55-64>"
2008 0.909525497831462 "K" "85+"
2008 3.26389149234471 "K" "<75-84>"
2008 2.88340810175332 "K" "<45-54>"
2008 4.14377799775992 "K" "<55-64>"
2008 4.06812213493237 "K" "<65-74>"
2603 1.45588436849127 "K" "85+"
2603 2.28386616268266 "K" "<75-84>"
2603 2.81829597037001 "K" "<65-74>"
2603 4.68286509682277 "K" "<55-64>"
2603 3.29340953038583 "K" "<45-54>"
2604 1.96250547778967 "M" "<55-64>"
2604 11.2610888376571 "K" "<75-84>"
2604 10.593530412021 "K" "<0-44>"
2604 15.8874474463841 "K" "<65-74>"
2604 18.2150684637851 "K" "<45-54>"
2604 23.2156002949045 "K" "<55-64>"
2063 0.971722746658374 "K" "85+"
2063 0.691580821357513 "M" "<65-74>"
2063 0.695191836553549 "M" "<45-54>"
2063 2.97686652688638 "K" "<75-84>"
2063 4.60860553103148 "K" "<65-74>"
2063 8.32742650465764 "K" "<55-64>"
2063 4.13671973614463 "K" "<0-44>"
2063 8.4301609164019 "K" "<45-54>"
2011 1.0444812518537 "M" "<75-84>"
2011 4.55916586756584 "K" "<75-84>"
2011 2.66118571126221 "K" "<0-44>"
2011 5.39067866160121 "K" "<65-74>"
2011 6.57599636296822 "K" "<45-54>"
2011 10.5681497397749 "K" "<55-64>"
3010 4.55906933112263 "K" "<75-84>"
3010 6.9866033025476 "K" "<0-44>"
3010 6.46127319959966 "K" "<65-74>"
3010 15.0301542939611 "K" "<55-64>"
3010 12.4097740439541 "K" "<45-54>"
3011 1.38565942344145 "K" "85+"
3011 0.91803810264141 "M" "<75-84>"
3011 3.87726902635865 "K" "<75-84>"
3011 5.09528170408546 "K" "<65-74>"
3011 4.76625717980545 "K" "<0-44>"
3011 10.0892157965431 "K" "<45-54>"
3011 11.5661785565336 "K" "<55-64>"
2014 1.15671047860268 "M" "<75-84>"
2014 1.11065827282395 "M" "<65-74>"
2014 3.46305329800092 "K" "<75-84>"
2014 5.03245117774005 "K" "<55-64>"
2014 4.11987706695249 "K" "<45-54>"
2014 2.68796093634945 "K" "<0-44>"
2014 3.26744280994414 "K" "<65-74>"
2061 5.13818736710844 "K" "85+"
2061 2.67652103449506 "M" "<55-64>"
2061 20.1913751266218 "K" "<75-84>"
2061 16.9591255479292 "K" "<0-44>"
2061 36.6482552892402 "K" "<65-74>"
2061 36.867202161928 "K" "<45-54>"
2061 51.1697852037869 "K" "<55-64>"
3027 4.83268847057967 "K" "<75-84>"
3027 3.73693847201184 "K" "<0-44>"
3027 9.17697064639914 "K" "<45-54>"
3027 6.12589816314624 "K" "<65-74>"
3027 12.6494083684969 "K" "<55-64>"
3028 0.801420932857306 "M" "<75-84>"
3028 1.09259066106474 "M" "<55-64>"
3028 1.14751570231488 "K" "85+"
3028 2.40078890010418 "K" "<75-84>"
3028 3.92494827560995 "K" "<0-44>"
3028 5.82210410119025 "K" "<65-74>"
3028 10.5941350485446 "K" "<55-64>"
3028 8.1475890865702 "K" "<45-54>"
2003 1.16344230977802 "M" "<65-74>"
2003 5.35723606796558 "K" "<75-84>"
2003 3.10531037820779 "K" "<0-44>"
2003 5.80790851584566 "K" "<65-74>"
2003 7.64395794700652 "K" "<55-64>"
2003 7.18345047101314 "K" "<45-54>"
2062 0.915722231558284 "K" "85+"
2062 0.595918699078359 "M" "<65-74>"
2062 3.16476049629794 "K" "<75-84>"
2062 0.752786346812531 "M" "<55-64>"
2062 3.28384621641038 "K" "<0-44>"
